Text,Sentiment
"Disgusting, slimy, stinky!  I love jerky but have a weak jaw and have trouble chewing it. A diet website recommended this meatless jerky, so I ordered it to try it.  Absolutely horrible!  I recently gave the entire order (except for a small bite I tasted) to a friend to be donated to feed the homeless.  I hope someone may like it.  It comes from the package wet and slimy and has a clove-like odor.  That's about all I can remember about it.",Negative
"I am a big fan of Primal Strips. In fact, I loved the first flavor so much (Texas BBQ) I decided to buy others and really enjoyed it all with the exception of Mesquite Lime. Luckily, this was the last flavor I purchased and I was displeasantly surprised. I had a rough time even swallowing my first bite! Yes, it was that bad. The ""lime"" in this was horridly instense, very vinegar like. It is really all you can taste. So... if you like biting into a meaty-textured product with an overbearing flavor of vinegar, you may probably enjoy this flavor. Otherwise, if you are like me, stick to the other enjoyable, tasty flavors this wonderful vegan product has to offer.",Negative
My son really wanted these as he loves the other flavors. But They are DISGUSTING!!! Too much lime :(  So bummed I bought a case and can't return the unopened 23 we didn't touch and do not plan on touching.,Negative
"I'm not a vegetarian, but I have trouble finding decent jerky and decided to try the Texas BBQ flavor. I did like the fact that it has a meaty texture, but not a hard leather texture that I tend to avoid in jerky. It was hard enough so that I had to floss my teeth to avoid irritation to my gums, but that's true with all meat. Besides texture, it also tasted like meat. However, it also tasted like someone was trying to make a BBQ flavored candy bar. Way too sweet, and just an overall bad taste. My dog goes nuts for them though, so they're not completely wasted.",Negative
"I ordered this expecting to receive, ""Lorina Sparkling Lemonade , 11.1-Ounce (Pack of 12)is a six-flavor gourmet selection"", as it states clearly in the description and shows clearly in the photo.  I received a 12-pack of one variety only.  In fact, I ordered two variety packs and received two packs of the same variety.  These people are liars and I expect them to re-ship what they say they are selling.",Negative
"I ordered the flavor variety pack with Caramel, Blueberry, etc. I got something with Dark magic, french roast breakfast blends, etc. If I had wanted this pack I would have went to Costco and spent less for more. Beware of what they send. It isnt what they advertised.",Negative
The cups came in a brown paper bag that was crumbled like it had been used several times.  The receipt I got said 24 K-cups and this site said 22 K-cups.  Disappointed.  I purchased this for a gift and it looks horrible to get as a gift.,Negative
"so excited to order these... received them they were okay, little to light for my taste. Then discovered most coffee's were going to expire the following week & all others were going to expire within 20 days. Really? How are you going to sell me old coffee. Thank god i was able to get a refund",Negative
"Rating 1 star due to price. Too pricey. Loved the coffee, but average price on k-cups is typically 50 to 60 cents per k-cup. Paying $1.18 per k-cup is outrageous (I thought I was getting a 2 pack for the price, my bad). Amazon has many 2 packs of k-cups for this price. Will pay closer attention on future k-cup purchases. Will not purchase this product at this price again.",Negative
I can't believe anyone is buying this stuff at Amazon!!!  Go to Keurig.com and pay half of this price.  Spread the word because this is rediculous!,Negative
"I bought this because it shows that the Hazelnut Dark Roast is part of the mix. It is not. Instead it is the regular version of GMC's Hazelnut. The regular version is weak - I knew it was from past experience, so I would not have bought this product if I had realized it contained their regular hazelnut coffee. Amazon has a terrible time with keeping up with accurate information on their website at least as it pertains to k-cups. (I called in w/a question about product count for packaging on another occasion due to the price point for the qty shown - their C/S people couldn't confirm one way or another. The result - I didn't buy the product from Amazon) You have to change out descriptions and product information and keep it up to date - but instead, I see they put a disclaimer that they are not responsible. That the descriptions and counts may not be accurate. Choosing to make that statement versus the effort of updating their product information doesn't make me want to buy my k-cups from Amazon.",Negative
"I was so disappointed when I found out there were only 22 cups.  The other packs, for similar flavored coffees, were double the number of k-cups for the same price.  I feel cheated.",Negative
Can't believe I chose the single box I thought I was getting a two pack! Geez double the price! Pay attention to what you order!,Negative
"I was recently told I needed to reduce salt for health reasons and I was so haapy to get the Table Tasty and try it. There is a dash of mixture of vegetable taste , however no salt taste. I was very dissappointed.",Negative
"I was really looking forward to this salt substitute but it falls far short in my opinion. Tastes like a glorified version of Mrs. Dash and far from salt flavor. If you want something really good try Himalayan Pink Salt sold through Amazon --- it's outstanding !!!! I purchased the one with the grinder and it could not be better. Yum , real salt but good for you.",Negative
"So I bought this to use with my 750ml Torani syrup because the description states it's a universal fit for these bottles. However, the cap is too wide and the straw was too long. I ended up cutting the straw to fit and wrapping plastic around the top so the cap will fit. The price was cheap so I didn't feel like returning it.",Negative
way too sweet. 2 or 3 is all I can manage in one go. make sure you try a small pack before buying the 5 pound bag!!!,Negative
"I love Haribo Gold Bears and the Rolls of the disks, but the consistency of the Haribo Gummi Pink Grapefruit is very strange.  It is similar to the sugared sliced fruit, but with hard pieces throughout.  Some people love the sliced fruit candies, my husband does, but not me.  Hopefully my husband will like these otherwise they will go to waste.",Negative
"I think a better description of all Non-Traditional, Gummy  Products as these are needed to eliminate confusion.  These Gummy s, as the other Single Fruit Line are covered in Crystallized Sugar, and are more of a Sweet candy.  Traditional Gummbybears are aSoft in and out single source candy, the one we had as kids, these are quite sweet and hard to enjoy.",Negative
"I've purchased the Golden Malted Natural Pancake and Waffle flour in the past and was excited to see the Blueberry on Amazon.  I received the mixes yesterday and am very disappointed. It  has little flavor and waffles are not as light as the regular mix, possibly due to the expiration date being 2 weeks from today.",Negative
"My dog will happily eat Sorel boots, pens, old work gloves, and any paper product but chewed on one of these treats for a couple seconds and just left it sitting on the floor.  This is the first time I've ever given her something to eat that she didn't basically inhale.  How do you eff up making a dog treat?",Negative
It was awful and didn't really taste like barbecue sauce at all.  It had quite a sour flavor.  I actually really enjoy intense flavors of all different kinds of spices but I actually threw this bottle out after trying it.  Don't waste your money.,Negative
"I recently purchased the On the Go Yamamotoyama Sweetened Iced Green Tea and was floored!  I bought it at a store that is far from me.  I was told I could find this brand at Ralph's. But when I went I could only find the Raspberry flavored one.  It was absolutely horrible compared to the one I had earlier, which is easily a 5 star review.  It was just weird tasting.  I would stick to the regular one and flavor it later.  Wow big fail.",Negative
"I had recently tried Pocket Coffee a friend brought back from Italy. And it was one of the best chocolate I ever had! I searched and brought this product at Amazon... but I am extremely disappointed... This is not the same as what you can get from Italy. ""Instant Maxwell coffee"" in the middle of ""Hershey's chocolate"" just doesn't compare with the real thing...",Negative
"I wish I could say that the new Bonomo Turkish Taffy was ""only a shadow of the original"". That'd be good. But, in fact, it's much, much worse than that. The new taffy has none of the full, rich flavor of the original product. Instead, it fills your palate with intensely and unpleasantly artificial flavors, and little else. Probably, manufacturing the candy using the original ingredients in their original proportions proved far to expensive. Unless the makers of the new taffy change their product to adhere to the original, I'd say don't waste your time or money on what presently amounts to a hoax.",Negative
There are much better coffee's available on the market for far less money that are of significantly higher quality.  I was very disappointed in this purchase.,Negative
The claim that this is the best vanilla flavored coffee I have ever had is JUST NOT SO.  This product does not even taste like good coffee.  It does not smell like vanilla and does not even taste like coffee.  It is overpriced and terrible as far as I am concerned.,Negative
"I bought a full array of Stubb's products on-sale locally, and gave them a try?-<br /><br />Per instructions I brushed on the Texas marinade 1hr before BBQing on my Weber with heavy cast iron grates (pre-heated 20min at my normal Medium).<br /><br />I then let my 1 1/4"" New Yorks cook for my normal 4min, and turned them over.<br />To my surprise!-<br />The Sear marks were Dark Black (carcinogenic!), and the meat in-between was a sickly grey (NO brown whatsoever!?)<br /><br />I didn't brush on any more Stubb's, and had not used other BBQ sauce or seasoning.<br />I turned the heat down 2-marks, and waited 4min?-<br />Again the Sear marks were Black (not as dark as side-1), and also sickly grey in-between.<br /><br />OH well, I'll give them the taste test?-<br />I couldn't taste Any seasoning, and No flavor enhancement (as advertised).<br />I poured on a little Stubb's Smokey Mesquite BBQ sauce?- YUCK!<br /><br />My favorite Bulls Eye Hickory Smoke BBQ Sauce (no HFCS), saved the day (cheaper at Wal-Mart...)!<br /><a href=""http://www.amazon.com/gp/product/B000612XM6"">Bull's-Eye Hickory Smoke Barbecue Sauce 18 oz</a>",Negative
No doubt this is great if you are on a diet and need sugar-free but this stuff taste so artificial and the coloring is way too strong. The sweetness leaves a strange unbearable aftertaste. I'm stuck with 20 tiny boxes and I don't think I'll order these again.,Negative
I like Kettle chips but was really disappointed with this order because they were over cooked.  I bought a bigger sized bag from Costco and the chips were all cooked perfectly. So I don't know why these were different.<br />Will never buy these chips from here again.,Negative
"I really love Kettle brand chips, but these are rather disappointing. There is very little sour cream or onion flavor.",Negative
"I agree with the other review, these chips are not for a sore mouth or tender gums. The chips are very hard and the taste is delightful if you enjoy the salt/vinegar combo. Unfortunately, every bag I received in that case was over cooked! They were very dark and only a few golden brown chips in each bag. They definitely need to improve that!",Negative
It was a great value and I like the package size but not vinegary enough for me. Won't order this brand again. Great chips otherwise.,Negative
I was really looking forward to trying these chips since I love cheese but I was SUPER DISAPPOINTED! I am a big fan of Kettle Chips but these tasted somewhat stale and almost plain! They are supposed to have a cheddar taste but you cannot taste any of that...it's annoying. I do not recommend this flavor..salt and vinegar and buffalo bleu are my favorite.,Negative
"These are perhaps the worst chips that have ever gone into my mouth.<br /><br />For my entire life Sour Cream & Onion (and in this case ""& Chive"") chips were my favorite. Recently Kettle brand Honey Dijon Mustard took that slot. So when I found out they had sour cream & onion I just had to try them.<br /><br />As soon as I opened the bag the chips smelled of powdered milk. And indeed each chip is coated with a powdered sour cream that is just awful. It tastes like rancid milk. Not just sour, but like sour cream that when rancid. The powdery texture is also extremely unappealing. I basically hated these chips. I would not recommend these chips to anyone unless they had a particular affinity for a powdery, chalky texture on a chip, with a rancid (and onion flavor) and I have a hard time believing that person exists.<br /><br />I plan on contacting Kettle and sharing my thoughts with them. Hopefully they'll reassess the seasoning on these otherwise wonderful kettle style chips.",Negative
"Kettle chips now look, feel and taste like Lays.  These chips used to be my favorite when it was crinkle cut and hefty.  Now, no longer my favorite.",Negative
"These were nasty, they were so greasy and too rich for my blood, plus they lacked major flavor, no spicy jalapeno flavor at all.  I was so dissapointed in these chips, I am always hearing great things about these chips but I am telling you, yuck yuck yuck.  Give me pain chips any day.  Maybe there is a better kettle chip brand out there but I am staying clear from these chips. I wish I could give these zero stars if I could.",Negative
"Being a salt-free product is why I purchased this, but the chips are quite greasy.",Negative
"I once loved these chips and they were the only chips i would buy.  I discovered them when I was in England back in 2000 and quickly became a fan.  About a year ago I picked up a bag that was on sale at my local supermarket.  I was finding it odd that they were on sale so much but took advantage of it.  After opening the bag I found the chips were not even close to the Kettle chips I was used to.  They were all uniform whitish yellow in color, flavor was way off, the lovely extra crisp brown chips were gone completely and I was very disappointed.  So I e-mailed Kettle with the following:  ""What Happened? I bought this bag of chips the other day and they have a very different taste; It tastes ""cheaper"". I don't know how else to put it... I also noticed that the chips seemed to be less cooked as I did not see any of the browner colored chips that have the most flavor. I am hoping that nothing has changed with the ingredients or process used to produce this product. Did I just get a weird batch? I have been buying only Kettle Chips for about 10 years now so I am wondering.""  I did receive a reply: ""Thanks for letting us know about your experience with your Kettle Brand® Chips. It sounds like you may have received a bag that should not have slipped by our inspections, and we apologize.Our potatoes do vary seasonally which could account for a variation in color-but our chips should still taste great!Thanks for providing us with the ""best before"" code from the bag.  This really helps when passing on your comments to our staff.<br />We are sending some coupons to replace your purchase with any of our Kettle Brand® flavors or nut butters, believing you will have a great experience with your next purchase! In case you buy this product again, we suggest avoiding the same best before date (if you still have it) in the rare instance another bag from the same case slipped by our inspections at the same time.<br />Thanks again for letting us know about this and expect the coupons to arrive within 3 weeks.  Please let me know if I can be of any more help.""  Well the next bag was good.  Since that time I have picked up 3 bags of chips all were like the ""bad"" bag so I am pretty sure that they have changed there product to reduce cost.  I did some research and found out that Kettle was bought out by a private equity company.  So the same cookie cutter management processes are probably being employed at Kettle.  Acquire company with high quality brand recognition, sell product to mass merchants, lower quality/cost of product to increase margin and finally sell company just before the customer base starts to realize that the brand is no longer a quality brand.  increased profits make the company more valuable on paper so they make a nice profit for the investors. Customer and employees lose out of course as does an unsuspecting buyer of the exploited brand.  Stay away from Kettle chips they are no longer the same...",Negative
"Got these Kettle Chips Sea Salt & Vinegar (15 5oz bags) and was not impressed. Tasted kind of flat. I was eating some out of the bag, when I looked down into the bag and noticed a hole in the bag about the size of a sesame seed. Then I started looking at all the unopened bags and MANY of them had this type same hole. Some bags had multiple holes. One bag had a hole the size of a dime at the bottom of the bag like a rodent had got to it. The box they shipped in had NO holes so they we're packed this way. So much for quality control and who ever let these ship should be fired. Needless to say I'll never be eating anymore Kettle products and expect a full refund from Kettle or Amazon.<br />M. Martin",Negative
"When originally produced in England  these we're the best chips I had ever tasted but unfortunately since they were bought out by the US conglomerate they now taste plain nasty. Hard rather than crispy, are much thinner than they used  to be and lacking any  flavour , a real shame.",Negative
after opening numerous bags I found that none of the chips had any flavoring on them. completely plain and gross. how does this even happen?,Negative
"I've bought these at the local supermarket and enjoyed them although they are so salty that a few leave my tongue and roof of my mouth burning.  Keeps you from eating too many!  Occasionally I get really stale items from Amazon.com and this was one.  Unedible.  Beware of the quality of food items on this website that are on special as they can be very close to due dates or in this case, not expired but stale and unedible just the same.",Negative
"Kettle Brand chips used to be so good...oily, crunchy, flavorful. I suspect the company has been bought out and the recipe has been changed for the worse. Now they're no better than any other big name brand chip. Try the Good Health Kettle Style Olive Oil chips instead. They are as good as the Kettle Brand once was. R.I.P., Kettle Brand chips. :(",Negative
"...you can absolutely forget about these. Confirmed by other reviewers, these chips are now total garbage. Like chewing on styrofoam packaging ""peanuts"". Positively awful, no hyperbole or exaggeration. I'll NEVER buy anything from Kettle brand ever again! From a reportedly once great ""premium"" brand, literally any mass market chip I've ever tried tastes better than these. Stale and rancid tasting, and virtually no salty taste whatsoever. Completely awful!",Negative
"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!",Negative
"Unless you like salt vinegar chips as salty as eating actual pinches of salt and drinking actual vinegar, i doubt you will like these chips.  These are the saltiest & sourest chips I have ever had, and the only reason stops me from throwing these away is because I paid for 2 full boxes and dont like to waste food.  The brown chips are especially bad, besides being salty and sour, they also taste overcooked and burnt.  Unless you are the rare kind that can take this kind of extreme taste, you will not like these chips.<br /><br />I actually have a high tolerance for sour taste, so I can down a bag of chips with a bit of difficulty.  But normal people, please do not try this at home.",Negative
I bought this brand as a trial since I am tired of the Pingos.<br /><br />It claims that it is natural. I have no argument on this. But the point is that more than 50% in the bag is over-fried and in brown color. I really suffer eating the over-fried chips. I open some other bags and it looks like the same. So I just throw away all of them. I don't know if I was with bad luck or every bag they are selling is the same. But for sure I will never buy this brand any more.,Negative
I ORDERED KETTLE CHIPS IN THE FOLLOWING FLAVVORS<br />SALT & FRESH GROUND PEPPER<br />TUSCAN 3 CHEESE<br />N.Y. CHEDDAR AND HERS<br /><br />THEY ALL TASTED THE SAME TO ME.  IF THERE IS A VARIETY PACK SUGGEST U ORDER BEFORE ORDERING LARGE SIZE.<br /><br />I WISH I COULD RETURN THE UNOPENED BAGS.,Negative
"I purchased these because of the low salt, and they were indeed low in salt. However, many, many of the chips in the bag were literally dripping in oil. I have never encountered this problem with other potato chip brands. It was very unappetizing, and who wants all that oil? I will never buy these again, and I would not recommend them to others.",Negative
"If you are looking for STRONG S/V flavor these definitely aren't for you. Very mild in comparison to many others. I live in TX and I can tell you I've tried ALL S/V chips I can get ahold of. The best of the best are HEB (storebrand) and World Market. Bob's and Zapp's Aren't bad. From a chip standpoint they have typically great kettle crunch, but if you're looking for S/V flavor these have ""just a touch.""",Negative
"I don't know if it was the case of chips we received or what, but everyone we allowed to sample the chips (in a buffet style setting) agreed that these were slightly on the salty side.<br />One person jokingly stated that these would be terrific for melting ice and snow, due to the amount of salt in these.<br /><br />We had ordered these with the expectations that these would be similar to the Lay's Kettle Mesquite Potato Chips, but these Kettle brands outback bbq chips are the exact opposite.<br /><br />Sorry folks, we just had better expectations from these chips but they a little on the on the salty side.<br /><br />We are still looking forward to Amazon finally getting the Lay's Kettle Mesquite Potato Chips in stock.<br />These got a 2 star, because the bbq powder they had used on these were flavorful enough to be unique.",Negative
"These chips are greasy and taste burnt-there is grease in the bottom of the bag and the chips are saturated with it (especially at the bottom of the bag. Even if they are trans fat free, they need to be a lot less greasy.",Negative
"Don't waste your money on any of the Kettle brand potato chips.  I bought a case of these, and a case of the cheddar and sour cream.  Both cases ended up in the garbage can.",Negative
"DEfintely not as tasty as the Madhouse Munchies which are my family's favorite. Kettle's are dark/burnt,more broken bits, taste greasy-oily and not the light crunch. Oh well.",Negative
"I love sour food but this one I can't bear.  Too strong sour taste... and even when you open the bag, the sour smell is too strong.  I don't like it.",Negative
"Unless you really really really like vinegar - AVOID! Those chips should have been called ""Vinegar and Sea Salt"" - not ""Sea Salt and Vinegar"".",Negative
"Used to eat the Spicy Thai flavor all the time.  MSG makes my body unhappy and this was one of the few flavored chips that was MSG free.  Now they have changed the whole recipe and how they make them.  Instead of being real food on the ingredients like it used to be its mostly processed chemical garbage, a bunch more salt and MSG stuffed in under the label ""yeast extract"".  They removed the NO MSG from the label so they know very well what they did.<br /><br />The worst part though is that they taste horrible.  Instead of crisp, oily and full of character...say as if they were cooked in like...a kettle or something they instead have the color and uniformity of baked lays.  The Spicy Thai flavor now tastes like sour cream and onion or ranch that has gone rancid.<br /><br />What a shame, no more kettle chips for me.  It seems they are slowly moving one flavor at a time to this new cheap ingredient list and manufacturing method.  Dont be fooled into paying a premium price for these chips as they are not a premium product anymore.",Negative
"The chips were great...for the first few bags. However, after the first bag or two, I noticed that the remaining bags were damaged. There were holes in each bag and black, sticky stains on the outside. Other reviewers who bought around the same time that I did are now claiming that they found rodent holes in their bags of chips.<br /><br />The chips came in a sealed Kettle box, so it's hard to say who screwed up. But someone somewhere screwed up. These chips were a health hazard before the holes in the bag. Now? It's like a game of roulette.",Negative
"After waiting a ridiculous amount of time for my case of 15 5oz bags to arrive, upon opening the box noticed that every bag had been chewed open by a mouse.  Don't know if it is still in the box, but it is outside on the porch.  When my son gets home, I'm going to have pictures taken and email to Amazon.  The outside Amazon box was intact, so it had to be either from the Kettle Chips people or the Amazon warehouse, don't know which.  I will never buy these again from Amazon.  I cannot tell you how disgusted I am with this purchase.  It makes me sick to think about it!<br /><br />I included pictures at the top of the page.  Poor little mousie must have high cholesterol now.<br /><br />Update:  I forgot to mention that I offered to email the above pictures of the mouse damage to Amazon but was told they didn't want them.",Negative
"Terrible! I cannot believe this, I received this item and EVERY SINGLE BAG WAS OPENED BUT 4!!!! I'm stationed in Afghanistan and this was gonna be a snack for my team while going out on missions. I was so embarrassed when the bags were opened and spilt out all in the box, gross! And the box is filled with grease stains. Idk if it was from the airplane ride all the way here, but the box should have been more insulated and bubble wrap should have been used instead of paper. I'm very unhappy with stale crusty chips out the bag and us soldiers cannot enjoy now.",Negative
"Kettle Branch Potato Chips New York Cheddar:  These are good if you like kettle fried potato chips that are waaaay salty, on the burnt side, and taste rancid, either because the cheese flavoring or the oil it was fried in was already old.  I want to like this brand of chips and try their new and other flavors every now and then.  But, after having tried all sorts of other brands of kettle cooked chips, these just don't hit the spot for me.",Negative
"For those of you who, like me, had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally, you will probably be aggrieved to know that the recipe has changed.  They are just like regular potatoe chips.  I paid for them but now my husband gets to eat them because he didn't like the spicy thai, but these are fine for him.<br /><br />Yuck!!!",Negative
"While I admit that the oversalted chip is addictive, I really think this one has gone too far. Skin literally peeled off my lips and inside my mouth after eating these. I am surprised that they are still on the market.",Negative
"There is nothing too good or too bad about these chips. If you like plain potato chips, you'd like these. They are thicker than most brands, fresh out of box, very crunchy and not too salty (for me). One bag has a lot, I generally cannot finish it by myself. Part of the reason is that they are too oily (some chips almost look transparent, if you know what I mean). The taste of oil is a bit too overwhelming for me. If you are used to more spicy chips you may not like these since they do not have any spice, except salt, as the name says. I don't think I'll buy these again. The ""best by"" date on my bags are March 2011 and I ordered them at the end of October.",Negative
"The Spicy Thai chips used to be the best tasting chips on the market.  However, Kettle Foods has changed the ingredients used, with ginger  being the most important that is now missing.  Notice that they removed ""ginger with attitude"" from the bag.  Sadly, the changing of the ingredients has ruined the chips for me.  They aren't that good anymore and the spice level is virtually non-existent.<br /><br />Here are the original and new ingredient listings:<br /><br />Original Ingredients<br />Select Potatoes, Safflower and/or Sunflower Oil, Honey Powder (Evaporated Cane Syrup, Honey)Salt, Garlic Powder, Jalapeno Pepper, Ground ginger, Onion Powder, Habanero Pepper, Dried Parsley, Citric Acid, Cilantro Extract, Ginger Oil, Cayenne Pepper, White Pepper, Lime Oil.<br /><br />New Ingredients<br />Potatoes, safflower and/or sunflower oil, sugar, dried cane syrup, salt, maltodextrin, yeast extract, spices, garlic powder, onion powder, dried parsley, jalapeno powder, citric acid, natural flavors, lime extract<br /><br />I'm assuming they changed the ingredients in order to cut costs for their new owner,  Blue Diamond.  They might want to get rid of  ""Great Taste Naturally"" from their bags as I don't consider maltodextrin to be very natural.<br /><br />Great job Kettle!  Way to ruin a great thing!",Negative
"I Was sent 3 week past ""Fresh by date"" stock. Chips are noticeably not fresh in taste. Won't order again.<br /><br />EDIT: And just to add to the dangers of expired stock one of the bags had a rat hole in it, black marks on inside of hole very obviously rat. unfortunately I put a chip in my mouth before I saw the hole.<br /><br />Very bad form amazon.",Negative
"and THAT is  the problem. I order these by the case of 12 - and when they are good, which is over half the time they are the BEST kettle chip, THE BEST! and then I get a case of the worse - the potatos are mealy and old so I just throw them out and order again, expensive BUT when they are made with good fresh potatos they are the best - the last case is what prompted me to write this - the potatos were weird - like they were almost sour as in going bad - and I even wrote the company that makes them - SO if you want the BEST kettle chip there is try these and if the ones you get are NOT the best try again!<br />I, myself am done ordering because it is creeping me out that they are using soured potatos and either not noticing or not caring.",Negative
"Ugh, worst coffee ever.  I've been trying to find some good instant coffee that's cheap, but after this one I just gave up and gave in to buying the expensive Starbucks like everyone else.  If anyone has any other suggestions for cheap good tasting instant coffe, please comment below. There was nothing actually wrong with the shipment or product itself except for the terrible taste.  Definitely not my taster's choice though.",Negative
"If you like the taste of water with a hint of coffee, buy this. Otherwise stick with Starbucks VIA.<br />I use the instant coffee mid-way through my day at work. The Taster's Choice requires 3 packs to make a decent 16oz cup of coffee. The Starbucks VIA only needs 1. Spend the extra couple of dollars on the Starbucks if you want good instant coffee.",Negative
"I was totally disappointed with this coffee, I did not listen to few reviews that already mentioned this is crap.<br />If you are looking for good coffee, this is not it. That's all.<br />Moreover, you cannot return this item !!",Negative
"I woke up today, Sunday, to find my Sunday newspaper for the Chicago Tribune wrapped in a plastic bag with the words, ""our instant tastes rich not expensive (sorry Starbucks)""<br /><br />Naturally, I decided to put your Taster's Choice packet to the test.  Could you please define the word ""rich"" according to your dictionary.  To the rest of the world, rich implies full-bodied in a drink.  Nothing about your instant coffee is rich.  It is quite the opposite actually.  The finished product with 6oz of water look exactly like that, dirty water.  Looks like something that would come out of my rain gutter, not my coffee pot.<br /><br />It's tastes is repulsive.  In fact, if I liked drinking hot water, you might have a market.<br /><br />I would reason that the fact your coffee costs ""4x less than Starbucks Via"" is because it is made with 4x less quality.  The taste is in the cup.  You should be embarrassed that you call yourself ""Taster's Choice""  Who's choice?  A zombie?<br /><br />Also, how low can you go?  Your text font on your bag is exactly as Starbucks VIA in their stores.  Come on!  Be original!  Don't sit on the defensive side and use the same ideas as others.  It sounds like someone is losing business on a product that has been horrible from the beginning and is facing real competition.  Maybe you should spend less money on the marketing of the same recipe of Taster's Choice and more money on the development of something that actually is able to compete with VIA.  Back to the drawing board Nescafe.  Your product is horrible and the taste is in the package.  I wouldn't recommend this product to anyone.  In fact, as a coffee lover, I will make sure everyone I know makes ""the smart choice"" and chooses anything BUT Taster's Choice!",Negative
"I am by no means a coffee expert, but you would have to have a string of mental conditions to prefer this ""coffee"" over mud in a cup.  The taste is terrible at best, no amount of sugar and cream added makes it more tolerable, and quite honestly, there is a reason why Via sells better.  IT TASTES BETTER.  For several reasons I might add.  You can get it in a variety of flavors, so finding one you truly enjoy isn't difficult at all (unlike Taster's Choice),<br />Starbuck's spent an incredible amount of time and effort perfecting the instant coffee while Nestle appears to have pulled theirs outta their lower back.<br /><br />Long story short....if you like coffee, don't even try to settle for this.<br /><br />If, however, you have no love for coffee, and are solely interested in a bit of caffeine, I guess this would suffice, but honestly there are less disgusting ways to get it (apples for example).",Negative
"Pork roll can be ordered directly from the company in NJ for a lot less - four boxes of preslice is the smallest you can order, a bit expensive to ship - but arrives fresh and ready to enjoy",Negative
"Twelve six-ounce packages equals 72 ounces, or 4.5 lbs. At $99, that's about $22 per pound.<br /><br />I love pork roll as much as the next guy, but I wouldn't pay $22 a pound for a Wagyu standing rib roast, let alone pork scraps and spices.<br /><br />For comparison, I can get a 6-lb roll at my local butcher shop for 17.99. Maybe I should start selling it online, lol.",Negative
"I would never ever ever buy this gum again. Not sure what extra was trying to accomplish here but I'd advise you to buy a pack in store before purchasing it in bulk. I am a GUM LOVER! I wouldn't chew this if it were free. It tastes chemically, no identifiable flavor, just ick.",Negative
"This is probably the worst gum I've ever had.  Since I unwittingly bought so much of it, I brought it to my workplace and shared it with no less than 10 fellow employees.  Nearly everybody thought it was disgusting, while some thought it was mediocre or bearable at best.<br /><br />I bought it because I don't really like mint gums and I tend to enjoy more fruit-flavored gums.  I was definitely let down.  It doesn't taste like strawberry shortcake.  It's a very unnatural, artificial taste that is very strong.",Negative
Very good product in a pop-open can that has design flaw. When my package arrived some of the cans had popped open and there was tuna-smelling oil everywhere.,Negative
I got these for a 3 month old 4 lb Havanese puppy because her breeder had given us one (I thought) that has lasted a couple of weeks.  I just gave her the puppy chew and I was shocked when she had a 1 inch piece in her mouth--which I quickly took away as a choking hazard--in less than 10 minutes.  I now believe what the breeder had given me was something else that looks just like these puppy chews.  Maybe it was an edible dog chew.  This chew is not long-lasting by any stretch of the imagination!  I should add that my puppy really enjoyed it for the 10 minutes.,Negative
"Looking for a product that taste good and has the fiber.  Well, let me tell you.......this product doesn't fit my needs. The taste was decent, but, there's something in it that is disgusting and you can't chew it.  I would imagine that if you know what hay taste and chews like, well that's it.  I even bought the chocolate thinking it would be different, but it wasn't.  That same disgusting ingredient was there.  Would not buy again.",Negative
"I have no idea how old are these, maybe were not stored properly, rancid smell in some of them. Unevenly chopped, between dust and quarter hazelnuts you have all the sizes evenly distributed. What kind of recipe uses such things?",Negative
"I'd not heard of Orangina until recently.  I found it a refreshing drink, although, a bit pricey making it a nice treat but probably not an every day event.",Negative
"It is pricey and has high fructose corn syrup in it. I dont see why they dont make it more natural, is it really difficult to make it HFC free?",Negative
"I, too, first tasted this at a ""caf&eacute; next to the Moulin Rouge in Paris"" it was about 90 degrees and reminded me of water from a hose washing over an old orange in the middle of the Sahara on a rather off day. In fact I venture to guess that's how its made with the bubbles that are there by some process of heat related fermentation.<br /><br />My experience in 1976 after ordering was regretting the 4 bucks just spent getting it, but I defend myself by saying I was so thirsty and hoping for a cold drink. Ha ha. I was later to realize that o get that kind of experience you had a better shot by freezing bottles of water in the US, putting in dry ice and hoping for a positive customs experience. That was a far, far better way to obtain a cool drink. At least in Vienne France if gave the nice inn keeper a twenty I got free use of a tiny fridge, which he found remarkably strange to use for my juice, colas or water. But that's off topic.<br /><br />Here's what you get for the almost four dollars per bottle, a weak watered slightly sweet beverage with a cross of what I hold is a mandarin and orange pulp, minor amount of pulp, some rather dingy looking stuff that's settled in the bottom that's grainy and a lot of off carbonated water. It's what my husband calls (poor word) water, but he likes them. For him they fill a sentimental niche. For me they say....France was very expensive.<br /><br />But I adored much about the travel and the country. I do like the bottles. I save them, peel off the labels and use them for rosemary in oil and other kinds of herbed oils I like to make. So if he'll drink it up, or I can pawn it off on some unaware visitor then I've got a nice bottle to use making bath oils. Great for lavendar scented bath potions.<br /><br />If you love it, give up on me in this regard. This is not a Sam-I -Am-Moment for the two of us. I would not, could not on one foot, in a bar, by a car, I will not, should not in cathedral, for a beagle or by that icosahedral. I can not drink it, Sam You Are, I do not like this watered juice in jar.",Negative
