Text,Sentiment
"The Gold Kili is just okay to me. I'm not a huge fan of the flavor, it too bold for me. It will settle a stomach, as the other reviewers stated. For that alone, it would be perfect for those sick days or hangover days or any day you have a little stomach bug!",Neutral
"I drank a little with cold water and with hot tea.  Later my sister and I tried it made like a tea with hot water.  She really likes ginger while I am not so keen on the stuff.  Neither of us enjoyed the ""tea"" as it was kind of harsh tasting.<br /><br />I have heard that ginger helps with nausea but I never did get a chance to try it before it was used up.",Neutral
"This drink certainly has a nice and spicy ginger kick.  That made it interesting.  Other than that, it is honey sweetened.  I didn't notice the lemon flavor though - probably because I was too busy enjoying the ginger.  People that believe in that sort of thing think that ginger has some sort of curative effect.  I can't speak to that as I didn't have any ailments needing a cure.  Purely on conjecture, I think this drink would feel good on a sore throat.  I'd add whisky though.<br /><br />So, overall I found this to be an interesting drink but not one I'd push on friends, even if they're sick.  I have better recipes.",Neutral
"The color of this drink is a dark golden yellow, and the smell is of very potent ginger.  I was hopeful that it would bring the spice that ginger naturally has, and it sure did.  I liked that part of this.  What I did not like was the sugar!  Any great medicinal effects of the ginger (for nausea) would be negated with this sugar.<br />I served it hot, and it was relaxing, like tea, but too sweet in my opinion.  I do not drink sodas or put sugar in my coffee, so maybe I'm just not used to it, but I couldn't finish it because as it cooled, the sweetness seemed to get stronger.<br />Served hot, and in small doses, this could be a nice sweet after dinner drink.  I try to keep the healthy benefits of what I put in my body in mind, and ginger is always at the top of my sensitive-stomach's list, but as far as calming the stomach, it does not do the trick for me.  That sugar just upset it more.",Neutral
"I personally didn't care much for it, but I can respect it as an interesting ginger beverage. You can make it hot or cold. For me, as a hot drink it was okay, though more ginger than I really needed. As a cold drink, it had a bit of a chemical aftertaste. It claims to be all natural, but it seemed like a taste I associate with artificial sweeteners.",Neutral
"I admit it up front:  I don't like spicy food or spicy drinks.  I hate pepper with a passion as well as other ""hot"" spices.  I will occasionally drink ginger ale and eat gingersnap cookies, so I thought that I might like this ginger/lemon beverage.  But it had far too much kick to the ginger to suit me.  Those who like ginger and don't mind the spicyness will probably like this.  I even tried it cooled as an iced drink (which I usually prefer) and still hated it.  To be fair, since I knew that I don't like really spicy food or drink, I gave it three stars.  And I think that if they would work on it and tone down the ginger, it could be a good beverage.  But not as it is right now; at least not for me.  Also, if they're going to sell it in America, they'll have to change the instructions to show how much water to add in cups instead of using ml.  I just kept adding water and tasting it until I thought it was about where it was supposed to be, but I had no idea if I was right (and I hated it at every level) about the measurement.",Neutral
"Since ginger is good for digestion, I mixed a cup of this after I'd had a rather 'disturbing' meal.<br /><br />I mixed it with hot water and sipped it down.  It did a really good job on my stomach.<br /><br />On the other side of the coin..... the ginger really overpowered the lemon.<br /><br />This product dissolved quickly and easily and there is no need for sweetener.<br /><br />If you are a big ginger fan, then this is for you.<br /><br />Myself, I think I'll keep it around for stomach distress.<br /><br />Thank you.<br />MEF",Neutral
You'll probably like this if you like ginger - it does have a strong ginger taste that often lingers afterwards in the form of an aftertaste.  The lemon provides an interesting counterbalance to the ginger - upon first sip it overpowers the ginger but the subtle ginger flavor often comes back as an aftertaste.  Some may prefer the aftertaste and others may not.<br /><br />What I do like is that it is an interesting and different alternative to the more common tea flavors we get in America. It definitely has a very strong Asian smell and taste that will either attract or detract.  I would say it's a matter of taste and to try just one box before buying a group.  My spouse loved the tea but I didn't care for it.,Neutral
"Years ago, a friend from India suggested that I mix ginger juice with honey and turmeric and give it to my little girl as a cough remedy.  I found that it worked great, my daughter liked the taste better than cough syrup, and I thought it tasted fantastic.  I thought this drink mix might taste kind of like that, and it does, if you taste the mix straight out of the pouch.  But when I put it in water, I used more water than recommended (after seeing a lot of comments saying that the mix was too strong), and that was a huge mistake.  If anything, it would be best in LESS water than recommended.  It's very tasty, but drinking 8 ounces of prepared drink would just be too much volume for this kind of drink.<br /><br />I wouldn't recommend this drink mix unless you know that you like strong ginger beverages, because the ginger flavor is very strong and spicy.  It would be great to drink (in small quantities) when you have a cold or have a sore throat.  I wish it was a little sweeter (I ended up adding more sweetener and some lemon juice).<br /><br />A small point: you should be aware that the pouches are very difficult to open because there is no ""starter"" perforation.  I needed scissors.<br /><br />Overall, this isn't a bad drink.  Just be aware of what you're getting, and start with maybe half a cup of water, then add more if you find that you would prefer something weaker.",Neutral
"An easy to make ginger and lemon beverage.<br />There is not much to say, the powder mixes easily in hot water (barely no stir). It tastes fine, if a tad sweet but you can always add more water.<br /><br />Overall ok - but much prefer to just boil a bit of water with ginger root, sprinkle in some lemon and add sugar or honey to taste.",Neutral
"I like ginger in certain situations, but I'm not sure this is one of them.  That's why I gave this 3 stars - I don't know if I like it, but I'm pretty sure I don't hate it.  I tried this hot, and it was soothing, but the ginger/honey/lemon flavor is odd to me.  Not bad, just odd.  And not odd like salt & vinegar chips that end up being addictive - just take it or leave it odd.<br /><br />If you like ginger & lemon tea, you'll probably like this.  But if you're not a big fan of either, maybe getting a package of six boxes at once is not the best idea.",Neutral
"To people who have not tried ginger tea before, the flavor might be a little strong.  I brew ginger tea from actual ginger so Gold Kili was moderate to me.  I did find it too sweet for my taste.  It contains 3 types of sugars:  fructose, glucose, and sucrose.  For what reason, I don't know.  When I make my own tea, I just use a piece of ginger about the size of half my thumb, 16 oz. of water, which I boil for 10 minutes and let sit for another 5 and all I add is a teaspoon of brown or raw sugar.  Excellent for sore throats.  Although you can get a similar soothing effect from Gold Kili but for nearly $2 a cup, it will burn a hole in your pocket.  If convenience is the only consideration, then this product is okay.  Otherwise, I'll stick to making my own tea.",Neutral
"I have a sore throat.  I tried the product in a mug-sized coffee cup with hot water.  Tasted great and helped my throat at first.  Then it cooled.  It has so much sugary ingredients that it has an aftertaste.  I would dilute this product.  Actually, I would like a sugar-free version, but diluted.  Sugar-free products do not make my tongue feel thick in a syrupy way.  This drink does.  If it would just stay hot it would be ok.  If it were diluted it may be nicer.  I am partial to tea bags.  This is a powder, premixed.  I put stevia in my tea.  This has sugary ingredients I cannot pronounce.  It is still sugar.  Needs work.",Neutral
"I LOVE ginger. It is so good for you. It's supposed to calm a sour stomach. There are lots of good health benefits. But this herbal root also gives you such a hot zing that you feel a little more awake along with bringing joy to your taste buds. That being said, my taste buds found the level of ginger in this beverage to be a little bit much. This would be great for the diehard ginger lover OR fantastic if mixed with fruit or other fruity herbs in hot water. This product could also add zing to your conventional iced tea in the summer. So I would recommend trying it. The fact that it is a powdered compounded product adds ease to mixing it for an instant cuppa lift! Enjoy!<a href=""http://www.amazon.com/gp/product/B000PWTCBQ"">Ginger Drink -Gold Kili 40 Sachets Packed in 2 Bags</a><a href=""http://www.amazon.com/gp/product/B001EPPLWM"">Gold Kili All Natural Instant Caffeine-free Ginger Drink, 20-Count Bags (Pack of 3)</a>",Neutral
"This drink has a very strong ginger and lemon flavor.  It's actually so strong that you really need to like ginger - it actually somewhat burned my throat (so to speak).  For those that like ginger, it's probably going to be a welcome experience.  I don't like it much but to each their own!<br /><br />Also, it came in a box that was large enough to ship a hot plate!  The mailman thought the package had been compromised!",Neutral
The instructions called for adding 6oz hot water. I added 8oz but still thought the taste was quite strong. You could probably dilute it with 12oz and be fine. Even so it has a strong ginger taste -  much more so than say ginger ale. The lemon gives it a bit of acidity as well. It almost too much. The taste is not bad but there's a lot of it. Wasn't my favorite.,Neutral
"I love this tea or at least I did when I first tried it. It has a very effervescent, gingery kinda taste. Now I think my taste buds have gone numb to the stuff. And it's about 80 calories per cup, which is way too much for a cup of tea...really. So I will probably use it only once in a blue moon. But, no worries, each tea bag is nicely sealed in an aluminum paper-like bag which are all then sealed again in a larger aluminum paper-like bag. I'm tell'in you this stuff could last through the Great Tribulation and still be fresh.",Neutral
"vine sent this is a box 100 times bigger than the tea packet.  the wife made the tea and she drank it.m  mshe said that it was ok, nothing to really write home about.  she said that  it tasted like ginger ta with a touch of lemon",Neutral
"This is an instant powder that you mix with hot water.  The strongest flavor by far is ginger, which has a nice, powerful bite to it.  Behind that, I can taste some lemon and honey flavors, and the aftertaste is mostly lemon and honey.  The lemon and honey has a little bit of an ""artificial"" taste to it, but not terrible.<br /><br />This would clear your sinuses well, and if a drink made from a lot of ginger and a little lemon and honey sounds good to you, you will probably enjoy it.  Still, I think that I could do better with real ginger (either grated or jarred), lemon juice, and honey.",Neutral
"Like most other posters ahead of me, I was struck by just how much ginger there was to taste in this product. After making the drink, the smell was overwhelming but not horrible. The taste wasn't all that pleasant, with the ginger masking the lemon taste. I could detect the lemon when I was making it in the aroma, but none in the taste.<br /><br />I can imagine using this when I am sick, to open my sinuses or help clear my nose and head. But as an everyday drink, no way.",Neutral
"<span class=""tiny""> Length:: 1:13 Mins<br /><br /></span>I wish Amazon would allow a longer video so I could share the entire experience. This drink is somewhat complex if you can taste beyond the huge ginger impact of it. First there is a sweet honey-ish warmth, followed by an almost immediate rush of ginger. Next is a pepper-y taste and feel as and after it goes down. The pepper stays on the front of the mouth and the back of the throat for quite a while. Very little lemon. There is enough sweetness to be able to stand up to a healthy squeeze from a lemon wedge. Adding more water made it less intense, but was still a bit too sweet. If you enjoy a spicy sweet hot beverage, and love ginger, this might be a favorite for you.",Neutral
"I like this drink.<br /><br />But, I LOVE ginger. This has a strong ginger taste, and I think that's great. If you're more accustomed to the bland idea of a hint of ginger in some salad dressing or Asian food, then taste the real thing, straight up, first. If you don't love ginger, you will not like this product. And yes, it's a little spicy--that's the ginger!<br /><br />Next, I know that honey is more natural and sounds wholesome and everything, but it's just not my favorite sweetener. Whatever they do to powder it, along with the other sweeteners listed on the label, gives it kind of a weird aftertaste. Ginger itself is kind of sweet, and the bit of lemon is a good complement, but the aftertaste here is just weird.<br /><br />I actually think I'll go back to dumping plain old real ginger into a cup of tea, despite the need to strain the cup or ignore the dregs, for the taste I love. It's not as convenient as the little packet, but it does taste better.<br /><br />(Why three stars? It's not terrible, and was maybe even good; it's just not great.)",Neutral
"I have to admit; I have a cup of this beverage right in front of me, piping hot, and I as my three-year old son would say, ""this is not my favorite.""<br /><br />(And this is where we say, ""BUT."")<br /><br />But the poor showing of three stars I am giving this product is truly based off of the way I perceive the taste... My palate has never liked those hard honey candies that some people -- like my Dad -- adore, and that's the prime flavor I pick our instantly.  The same honey sweetness is right there on the front line of the palate.  But there are things that even I like about the product; the ginger taste soon separates itself from the honey flavor, and the after-swallow finish is very spicy, like cloves, and remains strong for some time.  It's strong spiciness does reach beyond your palate and into your sinuses - I can see this as being an excellent beverage for someone who has a cold (sore throat especially) and is looking for a zippy drink for relief.<br /><br />Also, I can see adding a shot of your favorite brandy or spiced rum to this drink to make it one of those special ""toddies"" you allow yourself in those winter times when the sniffles have got you.  In those times, I imagine even my taste buds would appreciate a Gold Kili Ginger Lemon Toddy in a hot bath.  :^)",Neutral
"While this drink was really good, I did not care for the ginger flavor. I am not a great big fan of ginger. The packets were really easy to keep in my purse so that I could add them to cup when I wanted one..",Neutral
"This is a ginger drink. From reading the other reviews, it seems a lot of people expected it to be some sort of herbal tea-like beverage. It's not. It's a ginger drink like the kind Asians enjoy and/or use as medicine. However, it's not a particularly good one. I much prefer Prince of Peace brand: <a href=""http://www.amazon.com/gp/product/B002SWB73C"">Instant Ginger Honey Crystals Pack of 30 Bags - 18 g Sachets</a><br />This Gold Kili drink doesn't have the warm spicy ginger flavor that a good ginger drink should have. It tastes sort of bitter and tart. It didn't make my throat feel better when I was sick. I tried it hot. Maybe it would be better as a cold drink? I think I wouldn't buy it to try again.",Neutral
"I was kind of excited to try this tea out.  I've been looking for something that would be easy to put in my purse that would dissolve and not have fake sugars like Aspartame in it, so I was excited to see that this was sweetened by honey and lemon.<br /><br />That said, you have to REALLY love Ginger to enjoy this drink.  If you do, you will likely LOVE this tea.  I am not a huge fan of Ginger (I love to cook with it, but not have it as a main flavor), so this really wasn't my favorite drink.  I thought there should have been more lemon in it.<br /><br />It did dissolve really nicely and didn't leave a film of grit in the bottom of the glass.  I do actually want to give this tea another try... in a recipe.  I think it would be great in chicken broth or when making chicken salad.",Neutral
"Wow. Lots of ginger in this drink, anyone who in their head (like myself) makes an assumption that this is a lightly flavored beverage would be way off.<br /><br />I poured my packet into a mug of hot water. Consistency-wise this is thicker and closer to a hot chocolate or cider rather than a clear tea.  You have to really, really like ginger to like this drink.  I tried to drink as much of it as I could, but it actually overwhelmed me. I'd have to have watered it down greatly to drink a cup's worth.<br /><br />For people who really like ginger this is a great alternative to tea or hot chocolate for a warm winter drink as you get that extra zing of flavor with ginger.  The powder mixed really well and easily with the hot water.<br /><br />I won't be drinking this again, only because my love of ginger isn't that strong, but I'd recommend it to someone who did really like ginger.",Neutral
"Gold Kili All Natural Instant Ginger & Lemon Beverage Mix, 6.72-Ounce Boxes (Pack of 6)<br /><br />I prepared the beverage with 8oz of hot water (about 250ml per instructions). The first sip reminds me of the Trader Joe's Ginger Candy, it packs a punch! If you are a ginger fan I think you will like this ""tea"" very much. It has a robust ginger taste with a lemony finish behind it. There is some nice sweetness to the blend too.<br /><br />For me personally, it's too strong. My taste in ginger is more to the pickled stuff served with sushi.  It's not bad, to me, but I think it's really more for people who crave ginger more than I do. I have a friend who's like that but wasn't able to share my sample with her.<br /><br />As for the actual powder that's in the foil envelope. It's a crystalline sandy colored granular powder. It dissolved quickly in the hot water from my Keurig machine. If you're in the ginger loving class of consumer, I'm betting this beverage will please. If you like your ""teas"" more mellow, this is not for you.",Neutral
"Decent-tasting beverage.<br /><br />Personally, I'd prefer more lemon for flavor.  Not bad, otherwise!<br /><br />I rate ""Gold Kili All Natural Instant Ginger & Lemon Beverage Mix"" three stars!",Neutral
"I admit I have been addicted to hazelnut coffee for years, especially for the first pot in the morning. Even when I find something I like I can't help but experiment.  I think I am like many coffee lovers, always looking for that perfect blend, no matter how much we may like what we already have.  I drank Harmony hazelnut for years.  It is a staple item at one of those warehouse markets here where I do my regular shopping.  There is no question that Harmony is a bargain for flavored coffee.  I think you would be hard pressed to find a better deal on a hazelnut blend anywhere, even here on Amazon.  And there is also no doubt that it is a decent coffee, I drank it for years as already stated.  However as also before mentioned, when it comes to the perfect cup of coffee, I just can't help but wonder if the grass over the next rise is really greener.  I one day picked up another Hazelnut and realized then that though the Harmony is a decent blend and great bargain, there is no doubt in mind that is it most definitely a weaker blend. Even compared to other regular supermarket brands. And I found it very ""hollow"" tasting in comparison to other fancier hazelnuts on Amazon that do not cost that much more, (like Melitta's Hazelnut Creme, much stronger).  I have since parted ways with Harmony and gone for the stronger brew in a variety of blends that cost a little bit more.  In conclusion, I recommend Harmony if you are a hazelnut junkie and have limited funds to support the habit.  However if you are someone that like me is on a never ending quest for the cup of java to die for, I suggest you skip this bargain and keep looking.  You may not settle on what I have, but it's my feeling you will come to the same conclusion that the Harmony is a good deal, but a weak competitor at best...<br /><br />PS:  A recent review of this blend has shown that it is no longer the great bargain it used to be.  Not only is Harmony not eligible for free shipping, but it is also not available for the subscription service where one gets a discount, and free shipping.  I have since lowered the rating of this coffee to 3 stars.  No longer the bargain it once was, but still just as weak...",Neutral
"The price + being organic is what drew me in to try the Stash brand... but the taste is nowhere near the Jasmine tea that I can get at my local teashop.<br /><br />I have tried several different ways of brewing, and the sweet jasmine aroma & taste is barely discernible.<br /><br />It is drinkable though, and like I said, the price was very good.  I hope to try the Numi brand next -- I have heard rave reviews about their Jasmine Pearl teas!",Neutral
"The tea is Ok but if you like your tea strong or with a dash of milk, this is not the best!",Neutral
"This is my first bag of chai tea and I have to say, it's extremely strong if you try to drink this straight. I can barely taste the tea itself, just a bit of bitter, and an extremely strong spice taste.<br /><br />It gets better if you water it down a lot, or take it with a lot of milk (basically a chai tea latte), which I suppose is how it's supposed to be drunk. But you start losing the base tea and only get the other spices.",Neutral
"Unlike most Stash teas, and most premium loose teas in general, this tea is not identified by a region of origin or a method of preparation.  Fittingly, the flavor is very typical of unadulterated green tea.  Before infusion, the dry leaves smell of sweet hay, but after brewing, the smell and the flavor is a bit more mild and earthy.  There are plenty of stems mixed in with the tea leaves, which is disappointing in a ""premium"" tea.  The most important thing I can say about this tea is to only infuse it for 2 - 3 minutes.  The recommended infusion time of 3 - 5 minutes is way too long and results in a very bitter cup of tea.  Overall, this is a fine tea for the price, but don't expect anything outstanding.",Neutral
"This tea has a very grassy, vegetal taste and smell, which can be good or bad depending on your preference.",Neutral
"It's not bad, as the fragrance just hits you when the bag opens. That being said, way too many stems in the product. I'm not a tea expert, but I've bought enough and I think they have more stems than the average. I do like the eco-friendly no frill packaging with the zipper though.",Neutral
"My son drinks gallons of green tea.  We ordered one of the three-packs in the fall, and it was really good.  He was so impressed, we ordered it again. That (second) batch was disappointing - not nearly as full-flavored as the first.  I'm ordering it just one more time, hoping that the poorer quality was a fluke.",Neutral
"I love good teas -- and this is my second disappointment with Stash in the last few weeks.<br /><br />If you brew this as directed the tea leaves a decidedly bitter aftertaste.  I am trying out different lengths of steeping -- I did less than they recommend on the bag, and it didn't have much flavor.  I may try a little longer, or adding more tea leaves per cup.<br /><br />Otherwise, the price is very good, so for someone who is not picky it is a great deal!!!",Neutral
Satisfactory but not completely satisfying as some other tea growers' Assams are but priced reasonably.,Neutral
"It's okay, but I wouldn't buy it again.  My absolute favorite green tea is made by specialteas.com.  It's a decaf apricot green tea.  I always end up going back to that after trying other teas.  I've even gotten used to drinking it plain without any sweeteners.  A cup sounds pretty good right now!",Neutral
"Not sure how much to review here.  They're M&M's with peanuts in them.  They taste like every other M&M with peanuts in them, except they've changed the colors to be 'Halloween colored'.  The fact is, they aren't appropriately named.<br /><br />Halloween colored?  Not a chance.<br />Fall colored?  Maybe.<br />Rotting vegetable colored?  Certainly.<br /><br />Whatever it is, they don't look right no matter what they try to call them.  They actually look like sick versions of the other candies, and are ewww-enough looking that NOT A SINGLE M&M WAS TAKEN OUT OF THE CANDY DISH AT THE COMPANY PARTY.  Even after every other candy dish was cleared out and people are scooping at the bits and pieces at the bottom, nobody was taking the 'Halloween-colored' Peanut M&M's at a Halloween party!<br /><br />I know they're M&M's, so I ate them, but when a crowd of people won't touch a candy product at a Halloween party...you know something's not right there.<br /><br />Bottom line?  Get the regular peanut M&M's...they're more Halloween colored.",Neutral
"I was expecting a coffee like this to have a some flavor, but it is incredibly weak and tastes like gas station coffee with crema. As a coffee drinker, I don't tend to be someone that drinks really bold coffee (e.g. starbucks bold), but this is just TOO weak for me even.<br /><br />Won't buy again.",Neutral
"Pretty good value compared to buying at the store. I also notice that it doesn't smell as strong (which is good for me), and my dog enjoys them. My medium sized dog chews through about one a day or two days.<br /><br />-update:-<br />I noticed my dog getting loose stool with whitish color for a few days - and thought maybe it might be the rawhide. Stopped giving it to him, and problem solved. So - this product does not sit well with my dog.",Neutral
I have been auto shipping these rawhide's and the first two orders were of great quality. I just received my third order and these rawhides are paper thin. My dog chews the entire bone in about 20 minutes. The quality has totally deteriorated. I'm discontinuing my auto ship. Very disappointing!!,Neutral
"I ordered these for my dogs, they were way bigger than I expected (though I did not pay attention to size) and my dogs do not seem to care for them either. And made in random countries known for poor quality",Neutral
"He gets all excited, runs off, but in bulk, all I can say is that I keep tripping over totally unchewed rawhide bones all over my house.<br /><br />He usually chews raw hides 3/4 of the way before kinda giving up and getting a fresh one.  These show no sign of ever being chewed.<br /><br />I don't know why, but I have tripped over so many at this point (and I've only used one of the two bags) .... I doubt I would ever buy again.",Neutral
These bones look just as advertised and smell ok but my dog(who does like to chew on rawhide) won't go near them.,Neutral
Bought this for my dog that could stand losing some weight. Rescue dog. Only food I have given her that she does not like. Had to buy canned dog food to mix with it. That is the only way she will eat it. Probably will not be buying this type of food again.,Neutral
"I had thought I was getting a good deal, thinking that the boxes would be the standard ""candy bar"" size. But sadly all you get is 24 small boxes marked with a retail price of $0.25. So for $9.45 you get $6.00 worth of candy. Sad, very sad...",Neutral
I thought that I purchased the larger size box which would have been a good price but by purchasing the tiny box the cost was more than other places.  I am using them in Welcome Bags for a wedding in the Boston area so they still will be a fun item for the bag.,Neutral
"good flavor. nice crunch. not too many broken. but there's only one shape, no crunchy sugar sprinkled on top, and light on butter. tastes more like a coconut cookie...........good cookie, but next time I'll spend a little more for the better ones in tins.",Neutral
"I purchased this item mostly out of curiosity.  I have been hearing about it and people that are on a strict diet trying to lose weight often rave about it.  To me I will never use it as just straight peanut butter on a cracker or bread.  I do believe it is good to put in smoothies, if you want peanut butter in your smoothie.  You can vary the consistency depending on  how much water you use.  For smoothie, you can just add the powder right into your blender.  The taste to me is rather bland.  Sure-obviously it is missing the FAT- but it is lacking in something else as well...just can't put my finger on it...",Neutral
"I think the concept of this item is great. I have only eaten mixed with water and it's just okay. I don't like that sugar has been added since I only use natural PB that needs to be stirred w/ no extra oils etc. I like PB but am not a 'nut' about it. Perhaps this will taste better mixed with other items so I'll try but since I don't eat lots to begin with, it's not a product I'll repurchase.",Neutral
"At first it is not so hot but.... it grows on you.  I added a very tiny amount of honey in warm water to mix, dash of salt too.  like it so much I made up the entire jar like that and kept it ready in refrig .  I put it on apple slices as a pm snack or mid morning break.  Spreads nicely on an apple, unlike real PB.  Love not getting all those calories.",Neutral
"I found the taste to be satisfactory, especially for the reduction in calories.  I didn't mix it right the first time I had to end up making double, which I ate of course.  Ultimately, I decided that I really like crunchy peanut butter the best.  However, my belly will welcome the PB2 just fine.",Neutral
"It's a relatively smaller jar that you get..about comparable to the smaller jars of PB you buy at a grocery store.  I love peanut butter but had cut it out of my diet because of the fat.  This was good when mixed with jelly, jam or honey..you can eat it just like that or spread it on bread/toast.  Yucky when mixed with water to dip fruit...wasn't salty enough and had a funny texture/taste.  Haven't tried it in cooking yet.<br /><br />ON BACK OF JAR ~ 2 Tb serving:  1.5g fat, 94 mg sodium, 5g carb, 2g fiber, 5g protein.  Ingred: roasted peanuts (defatted and powdrd), sugar and salt.<br /><br />Apparently there are other local places where you can get it much more cheaply and without the shipping.  Way too expensive for one jar and the exhorbitant shipping charges.",Neutral
"This review is primarily for the PB2 product (not the chocolate). As an avid PB fan, I wanted to try these, for the obvious caloric advantage over any other PB on the market. The PB2 has a definite ""natural"" PB-product flavor, and can be mixed to lend a similar consistency to peanut butter. That being said, I found it is not as fulfilling when snacked on alone, with a spoon. That being said, I imagine it would make an amazing replacement for real PB in any cooking recipe or blending protein shake. I did enjoy the chocolate flavored PB2 on its own, and would definitely buy it to snack on by itself again. :)",Neutral
"This is a tricky product to review.  On the one hand, the flavor is great! (especially the choc. peanut butter).  If I were rating it on flavor alone, I would give it five stars.  However, I took one star off for the price and another star off for the quantity.  It has 15 servings, with each serving being two Tablespoons.  however, two tablespoons of the powder mixed with a little water only yields about 2 teaspoons of peanut butter.  So if you are making peanut butter for a sandwich or for apples, you go through the jar pretty quick (only took me about two days).  But if you are going to add it to a vanilla protein shake, the one serving adds a ton of flavor.  So I would repurchase this but only for adding to shakes.",Neutral
"Consider buying this from Bell Plantations it's much cheaper, about $3.99 a jar.  Amazon is riping people off with this product, shame on them!",Neutral
"Not good on sandwiches or oatmeal. Good for cooling with.  Don't know if I would buy it again, bit it certainly was interesting.",Neutral
"PB is a major source of calories, so this is a pretty great idea. However, it's honestly just too expensive to purchase as a regular replacement for peanut butter. The taste is just OK: when mixed with water, it tastes vaguely like peanut butter, but it's tough to get a very similar texture. Mixed in protein shakes, though, it's absolutely great. I would buy it exclusively for that purpose if the price were a bit more reasonable.",Neutral
It's a good tasting peanut butter when mixed by a 1:1 ratio with water (sometimes added a bit of Truvia to make it sweeter) but didn't provide nearly as many servings as it says it will. i probably only got 9 out of it.,Neutral
"The pricing is way off.  The description says that it is a savings over the $14.95 retail price, but that is the price of 4 jars at Bell Plantation's website, not just one like on Amazon.  I will be buying this somewhere else.",Neutral
"I was anxious to try this lower calorie version of one of my favorite foods. Overall, texture is fine, but taste is bland and seems to lack depth of real peanut butter. I would use this in recipes, but was sad to say it wasn't my favorite and I would eat regular peanut butter instead.",Neutral
"I really like the taste of this powder.  It is great in a protein shake, especially with 1/2 banana blended in.  My issue is with the shelf life of the product.  A 6.5 oz container lasts a long time, but the container that I purchased from Amazon expired in less than a month from the purchase date.  I noticed that the date of production was exactly a year ago.  Most protein powders have a shelf life of a couple of years.",Neutral
"I Loooove peanut better and this ersatz butter tastes pretty good to me and has 0 cholesterol. Nevertheless, because of its high calorie count and high price, I can stretch the rating to only 3 stars. Yes, the taste is good but, in order to get a 2 tablespoon serving, you need at least 6 tablespoons of the powder mixed with 3 tablespoons of water. Otherwise, 2 tablespoons of the powder mixed with 1 of water will yield only about 1.5 teaspoons of spreadable ""peanut butter""-- Barely enough to coat half a slice of bread. And so...one serving (2 tablespoonsful) of the mixture ends up being 135 calories--not 45 calories which is the count for 2 tablespoons of the powder. If you're counting calories and pennies, you might as well get the regular peanut butter for less than half the price of the dry stuff.",Neutral
"Let's be honest. Nothing will compare to real peanut butter - more specifically, Smuckers All Natural (creamy or crunchy, they both go down smooth). I'll crush a 26oz jar in a week, so obviously I needed a better alternative. Definitely still has a peanuty taste, but... something is missing. I'd still recommend this to anyone who is curious about it. I need to try some of the recipes they have on their website.",Neutral
"I like this product because it is low in calories and it  produces a smooth PB of good quality, if you follow the instructions.<br /><br />However, it is not as tasty as any other peanut butter, especially the commercial ones such as Jiff, Skippy, etc. And it does not satiate you in the same way, since it doesn't have the fat.<br /><br />I happen to like natural PB and this one tends to resemble their taste. I will conyinue to buy it for what it is and despite the price.",Neutral
"This product really deserves 4 or 5 stars for the product itself.  However, as others have noted, Amazon has WAY overpriced it.  The manufacturer has its own website where it is much, much cheaper.",Neutral
"The product gets 5 stars.... Great taste, less fat, easy to throw into smoothies, turn into peanut dressing, for thai food or satay like dishes.<br /><br />Amazon pricing gets 1 star. This is available in grocery stores for less than $3.00, so why Amazon charges this pricing is obscene to say the least!<br /><br />Pick this up from your local grocery store, or get cheaper price from plantationbell.com or netrition.com",Neutral
"I really wanted to like this product. I really, really did. Having to cut back on fats and sugars, this seemed an ideal product for me. However, I just can't cope with the flavor. Mixing the powder with sugar free jelly produced a water mess that seeped out the sides of my sandwich. Plus, the flavor was completely overwhelmed by the little bit of jelly I threw in, despite using two heaping tablespoons of powder. Using it on its own, mixed with water, produced a consistency that was more what I'm use to encountering with peanut butter, but again the taste was lacking. It tasted like an echo of a slightly burned roasted peanut. I'm sure the product is a great one for what it is, but I just can't see using it as a substitute for non-powdered peanut butter.<br /><br />I gave it three stars because the texture,when mixed with water, has a nice consistency, and it was very finely ground which made it easy to mix. I also think that it would be great for baking...maybe for rolling truffles in to give it a powdery hint-of-peanut coating.",Neutral
"PB2 turned out to be a pretty good alternative to peanut butter. Although its definitely not as sweet it still tastes good on PB and jelly sandwiches and overall I thought it was pretty good. Its no Jiff, but if you are trying to cut back on calories it's a great substitute.",Neutral
"I love peanut butter, and I bought this product in an effort to save some fat, while keeping the protein.  Truthfully, I don't think it's that great on its own... I mixed a little with water to make a peanut-butter-like paste, like it said, and ate it on whole-grain toast.  The flavor just isn't the same as regular peanut butter, and the texture was a little gritty.  For this, I'd rather just use a tablespoon of regular peanut butter - with such a small amount, it isn't much fat anyways.<br /><br />However, the PB2 powder is MUCH better in a protein shake or smoothie because it mixes with the other ingredients and provides that hint of peanut butter flavor.  I think it also might be alright if you made it in to a peanut butter and jelly sandwich.  Either way, it is a great substitute for peanut butter, if you can get past the fact that it doesn't taste exactly the same.  I'm going to try and get used to it!",Neutral
"I was disappointed to discover that once mixed, the tablespoon value of end product required 3 times the quantity to make a sandwich, meaning those label values are multiplied times 3.  I might as well just eat regular peanut butter when I figured up the caloric difference and carbs and sugar.  The taste was good on toast, so I've gone back and given product an extra star for that.",Neutral
"As the title of my review suggests:  I thought this jerky was a little rubbery but had good flavor.  Overall, I would say it's okay.  Worth trying to see if you like it.  I thought the price was fair (I know beef jerky is generally very expensive).",Neutral
